Date,Day,Open,High,Low,Close,Change,Range,Type
2026-04-07,Tuesday,4661.76,4718.96,4607.63,4704.81,43.06,111.33,bullish
2026-04-06,Monday,4638.25,4706.88,4600.85,4650,11.74,106.02,bullish
2026-04-02,Thursday,4758.47,4800.8,4553.85,4676.75,-81.72,246.95,bearish
2026-04-01,Wednesday,4674.54,4793.2,4662.13,4758.2,83.66,131.07,bullish
2026-03-31,Tuesday,4517.71,4687.34,4482.66,4667.88,150.16,204.68,bullish
2026-03-30,Monday,4512.54,4580.73,4417.43,4510.65,-1.89,163.3,bearish
2026-03-27,Friday,4388.67,4555.63,4375.52,4493.69,105.02,180.11,bullish
2026-03-26,Thursday,4521.85,4544.81,4351.35,4378.2,-143.65,193.46,bearish
2026-03-25,Wednesday,4476.64,4602.65,4455.89,4506.85,30.21,146.76,bullish
2026-03-24,Tuesday,4382.83,4484.5,4305.88,4474.27,91.45,178.61,bullish
2026-03-23,Monday,4472.24,4536.42,4099.13,4406.51,-65.73,437.29,bearish
2026-03-20,Friday,4659.99,4736.18,4477.54,4497.48,-162.51,258.64,bearish
2026-03-19,Thursday,4824.65,4867.23,4502.37,4650.72,-173.93,364.86,bearish
2026-03-18,Wednesday,5001.96,5016.53,4806.85,4818.42,-183.55,209.68,bearish
2026-03-17,Tuesday,5011.11,5044.9,4973.72,5005.73,-5.38,71.18,bearish
2026-03-16,Monday,5014.96,5038.15,4967.77,5006.56,-8.39,70.37,bearish
2026-03-13,Friday,5083.87,5128.48,5009.75,5020.6,-63.26,118.73,bearish
2026-03-12,Thursday,5178.05,5191.79,5055.13,5079.26,-98.79,136.66,bearish
2026-03-11,Wednesday,5191.79,5223.39,5149.16,5176.48,-15.31,74.23,bearish
2026-03-10,Tuesday,5128.81,5238.77,5117.35,5192.51,63.7,121.42,bullish
2026-03-09,Monday,5171.95,5171.95,5015.05,5137.91,-34.04,156.9,bearish
2026-03-06,Friday,5090.81,5176.63,5063.22,5171.5,80.69,113.41,bullish
2026-03-05,Thursday,5152.48,5195.22,5050.91,5081.38,-71.1,144.32,bearish
2026-03-04,Wednesday,5106.34,5206.27,5105.37,5140.95,34.61,100.9,bullish
2026-03-03,Tuesday,5344.96,5379.98,4996.27,5088.84,-256.12,383.7,bearish
2026-03-02,Monday,5368.53,5419.66,5260.29,5321.94,-46.59,159.38,bearish
2026-02-27,Friday,5182.04,5281.16,5167,5278.51,96.48,114.16,bullish
2026-02-26,Thursday,5173.57,5205.64,5130.23,5185.17,11.6,75.41,bullish
2026-02-25,Wednesday,5135.5,5217.78,5128.29,5163.58,28.09,89.49,bullish
2026-02-24,Tuesday,5244.98,5250.01,5093.23,5143.93,-101.05,156.78,bearish
2026-02-23,Monday,5118.71,5237.95,5117.81,5226.87,108.16,120.14,bullish
2026-02-20,Friday,5000.81,5108.72,4981.67,5108.26,107.45,127.05,bullish
2026-02-19,Thursday,4973.8,5022.39,4960.65,4996.49,22.69,61.74,bullish
2026-02-18,Wednesday,4871.14,5010.92,4854.24,4977.26,106.13,156.68,bullish
2026-02-17,Tuesday,4997.26,5001.24,4842.6,4877.85,-119.41,158.64,bearish
2026-02-16,Monday,5017.15,5032.56,4964.87,4992.01,-25.14,67.7,bearish
2026-02-13,Friday,4888.31,5046.48,4888.31,5042.74,154.43,158.16,bullish
2026-02-12,Thursday,5095.5,5095.92,4878.5,4922.08,-173.41,217.41,bearish
2026-02-11,Wednesday,5033.59,5119.35,5019.72,5084.28,50.69,99.63,bullish
2026-02-10,Tuesday,5057.54,5078.75,4987.39,5025.12,-32.41,91.36,bearish
2026-02-09,Monday,4989.93,5086.68,4965.42,5057.77,67.84,121.26,bullish
2026-02-06,Friday,4778.27,4971.34,4655.23,4964.62,186.35,316.11,bullish
2026-02-05,Thursday,4995.96,5024.03,4759.48,4780.68,-215.28,264.55,bearish
2026-02-04,Wednesday,4959.77,5091.93,4848.41,4964.46,4.69,243.53,bullish
2026-02-03,Tuesday,4704.1,4993.84,4695.53,4946.81,242.71,298.31,bullish
2026-02-02,Monday,4833.89,4884.56,4402.38,4661.06,-172.84,482.18,bearish
2026-01-30,Friday,5419.64,5451.16,4679.51,4895.44,-524.2,771.65,bearish
2026-01-29,Thursday,5447,5602.23,5097.22,5370.23,-76.77,505.01,bearish
2026-01-28,Wednesday,5181.64,5419.65,5157.21,5418.55,236.9,262.44,bullish
2026-01-27,Tuesday,5035.8,5190.51,5013.88,5180.63,144.83,176.64,bullish
2026-01-26,Monday,5015.63,5111.51,4990.22,5008.88,-6.76,121.3,bearish
2026-01-23,Friday,4952.3,4990.12,4899.8,4987.55,35.25,90.32,bullish
2026-01-22,Thursday,4816.8,4940.89,4772.27,4936.08,119.28,168.61,bullish
2026-01-21,Wednesday,4762.81,4888.55,4755.08,4831.38,68.57,133.47,bullish
2026-01-20,Tuesday,4668.58,4766.4,4659.4,4763.37,94.8,107,bullish
2026-01-19,Monday,4649.78,4690.94,4646.14,4670.3,20.52,44.8,bullish
2026-01-16,Friday,4619.08,4620.98,4536.49,4596.32,-22.76,84.49,bearish
2026-01-15,Thursday,4624.17,4625.02,4581.06,4616.04,-8.13,43.95,bearish
2026-01-14,Wednesday,4591.94,4642.97,4591.5,4626.58,34.64,51.48,bullish
2026-01-13,Tuesday,4597.62,4634.89,4569.47,4586.01,-11.61,65.42,bearish
2026-01-12,Monday,4521.5,4630.19,4521.19,4597.65,76.15,109,bullish
2026-01-09,Friday,4476.64,4517.25,4452.92,4509.66,33.02,64.33,bullish
2026-01-08,Thursday,4461.96,4479.71,4407.84,4477.56,15.61,71.88,bullish
2026-01-07,Wednesday,4498.54,4500.56,4423.39,4456.65,-41.89,77.18,bearish
2026-01-06,Tuesday,4454.8,4497.31,4427.64,4494.64,39.84,69.68,bullish
2026-01-05,Monday,4356.51,4455.77,4349.35,4449.17,92.66,106.42,bullish
2026-01-02,Friday,4326.41,4402.3,4309.92,4332.06,5.66,92.38,bullish
2025-12-31,Wednesday,4341.77,4373.59,4274.02,4322.61,-19.16,99.57,bearish
2025-12-30,Tuesday,4341.72,4404.38,4323.42,4339.4,-2.32,80.95,bearish
2025-12-29,Monday,4542.66,4548.35,4302.11,4332.56,-210.1,246.24,bearish
2025-12-26,Friday,4502.63,4550.15,4484.2,4533.21,30.59,65.95,bullish
2025-12-24,Wednesday,4488.59,4526.15,4448.26,4479.42,-9.18,77.89,bearish
2025-12-23,Tuesday,4449.18,4499.82,4430.52,4484.55,35.37,69.3,bullish
2025-12-22,Monday,4340.91,4449.39,4339.9,4443.74,102.84,109.49,bullish
2025-12-19,Friday,4335.85,4356.63,4309.1,4338.77,2.91,47.53,bullish
2025-12-18,Thursday,4338.89,4374.66,4308.67,4332.59,-6.3,65.98,bearish
2025-12-17,Wednesday,4303.6,4349.28,4302.41,4337.83,34.23,46.88,bullish
2025-12-16,Tuesday,4307.67,4335.19,4271.58,4302.23,-5.44,63.61,bearish
2025-12-15,Monday,4302.98,4350.29,4285.52,4304.91,1.93,64.77,bullish
2025-12-12,Friday,4282.93,4353.56,4257.27,4299.38,16.45,96.28,bullish
2025-12-11,Thursday,4228.25,4285.89,4204.27,4279.34,51.09,81.62,bullish
2025-12-10,Wednesday,4209.45,4238.79,4182.08,4228.77,19.33,56.7,bullish
2025-12-09,Tuesday,4191.48,4221.63,4169.98,4207.92,16.44,51.64,bullish
2025-12-08,Monday,4198.69,4219.18,4176.21,4190.66,-8.03,42.97,bearish
2025-12-05,Friday,4209.41,4259.34,4192.06,4198.69,-10.72,67.28,bearish
2025-12-04,Thursday,4206.47,4219.62,4174.81,4208.77,2.3,44.81,bullish
2025-12-03,Wednesday,4202.48,4241.56,4194.65,4203.12,0.64,46.92,bullish
2025-12-02,Tuesday,4231.77,4236.15,4163.81,4205.67,-26.11,72.34,bearish
2025-12-01,Monday,4226.31,4264.7,4205.79,4232.29,5.98,58.91,bullish
2025-11-28,Friday,4159.35,4226.92,4153.74,4215.82,56.47,73.18,bullish
2025-11-27,Thursday,4165.26,4168.75,4142.73,4158.8,-6.45,26.02,bearish
2025-11-26,Wednesday,4134.5,4173.5,4129.99,4163.58,29.08,43.51,bullish
2025-11-25,Tuesday,4135.48,4159.38,4109.71,4130.55,-4.93,49.67,bearish
2025-11-24,Monday,4067.61,4139.89,4040.02,4133.98,66.37,99.87,bullish
2025-11-21,Friday,4073.08,4101.07,4022.26,4065.01,-8.07,78.81,bearish
2025-11-20,Thursday,4088.26,4110.37,4038.9,4077.54,-10.72,71.47,bearish
2025-11-19,Wednesday,4067.65,4132.98,4055.48,4077.85,10.2,77.51,bullish
2025-11-18,Tuesday,4050.79,4082.58,3997.99,4067.43,16.64,84.59,bullish
2025-11-17,Monday,4078.28,4106.71,4007.06,4045.86,-32.41,99.65,bearish
2025-11-14,Friday,4177.29,4211.44,4032.23,4085.83,-91.46,179.21,bearish
2025-11-13,Thursday,4202.64,4245.2,4145.19,4171.75,-30.89,100.01,bearish
2025-11-12,Wednesday,4130.9,4211.8,4098.92,4195.21,64.31,112.88,bullish
2025-11-11,Tuesday,4116.84,4149.1,4097.25,4126.51,9.67,51.86,bullish
2025-11-10,Monday,4005.68,4116.69,4004.36,4115.41,109.73,112.33,bullish
2025-11-07,Friday,3979.47,4027.6,3978.44,4001.28,21.81,49.16,bullish
2025-11-06,Thursday,3968.78,4019.65,3964.46,3977.14,8.36,55.19,bullish
2025-11-05,Wednesday,3937.93,3990.57,3929.35,3980.12,42.18,61.22,bullish
2025-11-04,Tuesday,4005.12,4005.27,3928.69,3932.1,-73.01,76.59,bearish
2025-11-03,Monday,3995.47,4030.83,3962.28,4001.61,6.14,68.55,bullish
2025-10-31,Friday,4021.47,4046.6,3972.29,4002.81,-18.66,74.31,bearish
2025-10-30,Thursday,3921.61,4027.24,3915.52,4024.53,102.91,111.72,bullish
2025-10-29,Wednesday,3955.95,4030.34,3907.93,3930.62,-25.33,122.41,bearish
2025-10-28,Tuesday,3990.02,4019.81,3886.47,3953,-37.01,133.34,bearish
2025-10-27,Monday,4085.7,4109,3971.45,3981.99,-103.71,137.55,bearish
2025-10-24,Friday,4125.85,4144.54,4043.52,4114.13,-11.73,101.02,bearish
2025-10-23,Thursday,4110.09,4154.79,4065.9,4126.08,15.99,88.89,bullish
2025-10-22,Wednesday,4124.28,4161.54,4004.28,4099.4,-24.88,157.25,bearish
2025-10-21,Tuesday,4366.33,4375.63,4080.58,4125.27,-241.06,295.05,bearish
2025-10-20,Monday,4267.08,4381.44,4219.12,4355.8,88.72,162.32,bullish
2025-10-17,Friday,4338.03,4380.99,4185.91,4253.98,-84.05,195.08,bearish
2025-10-16,Thursday,4212.56,4330.9,4199.97,4326.06,113.5,130.93,bullish
2025-10-15,Wednesday,4140.76,4218.41,4140.73,4207.77,67.02,77.67,bullish
2025-10-14,Tuesday,4112.47,4179.94,4090.15,4142.63,30.15,89.79,bullish
2025-10-13,Monday,4017.63,4117.42,3998.15,4110.34,92.71,119.27,bullish
2025-10-10,Friday,3977.27,4023,3947.02,4016.68,39.41,75.98,bullish
2025-10-09,Thursday,4036.78,4058.11,3944.44,3976.24,-60.54,113.68,bearish
2025-10-08,Wednesday,3986.28,4059.35,3984.32,4041.9,55.63,75.03,bullish
2025-10-07,Tuesday,3960.62,3991.14,3941.06,3984.33,23.71,50.08,bullish
2025-10-06,Monday,3891.34,3970.2,3884.12,3960.69,69.36,86.09,bullish
2025-10-03,Friday,3857.14,3891.76,3838.07,3886.46,29.32,53.69,bullish
2025-10-02,Thursday,3864.41,3897.13,3819.43,3856.56,-7.85,77.7,bearish
2025-10-01,Wednesday,3860.08,3895.5,3853.38,3865.53,5.45,42.12,bullish
2025-09-30,Tuesday,3832.57,3871.89,3793.18,3858.45,25.88,78.71,bullish
2025-09-29,Monday,3764.75,3834.3,3763.45,3833.88,69.14,70.85,bullish
2025-09-26,Friday,3747.24,3783.89,3734.44,3759.86,12.62,49.45,bullish
2025-09-25,Thursday,3739.61,3761.69,3722.22,3749.44,9.83,39.47,bullish
2025-09-24,Wednesday,3765.31,3779.34,3717.52,3736.17,-29.14,61.82,bearish
2025-09-23,Tuesday,3747.13,3791.26,3736.66,3764.21,17.08,54.6,bullish
2025-09-22,Monday,3687.77,3748.86,3683.55,3746.36,58.59,65.32,bullish
2025-09-19,Friday,3642.92,3685.74,3632.38,3684.98,42.05,53.36,bullish
2025-09-18,Thursday,3659.63,3673.21,3627.96,3644.18,-15.45,45.24,bearish
2025-09-17,Wednesday,3691.35,3707.56,3646.13,3659.98,-31.37,61.43,bearish
2025-09-16,Tuesday,3680.14,3703.24,3674.71,3689.86,9.72,28.53,bullish
2025-09-15,Monday,3644.57,3685.7,3626.46,3678.79,34.22,59.24,bullish
2025-09-12,Friday,3635.9,3656.7,3630.63,3643.09,7.18,26.07,bullish
2025-09-11,Thursday,3644.47,3649.35,3612.84,3634.12,-10.35,36.51,bearish
2025-09-10,Wednesday,3627.45,3657.61,3620.14,3640.59,13.14,37.47,bullish
2025-09-09,Tuesday,3636.15,3674.7,3626.03,3626.32,-9.84,48.66,bearish
2025-09-08,Monday,3591.61,3646.55,3579.72,3635.85,44.24,66.83,bullish
2025-09-05,Friday,3545.4,3600.21,3540.02,3586.55,41.14,60.19,bullish
2025-09-04,Thursday,3560.26,3564.16,3511.76,3545.87,-14.39,52.4,bearish
2025-09-03,Wednesday,3532.72,3578.66,3526.54,3559.26,26.54,52.12,bullish
2025-09-02,Tuesday,3475.91,3540.06,3470.05,3533.55,57.64,70.01,bullish
2025-09-01,Monday,3445.43,3489.85,3437.03,3476.37,30.93,52.82,bullish
2025-08-29,Friday,3417.04,3453.97,3404.32,3447.44,30.4,49.65,bullish
2025-08-28,Thursday,3398.41,3423.18,3384.62,3417.06,18.65,38.56,bullish
2025-08-27,Wednesday,3390.75,3398.79,3373.75,3397.72,6.97,25.04,bullish
2025-08-26,Tuesday,3366.61,3393.75,3351.33,3393.75,27.14,42.41,bullish
2025-08-25,Monday,3368.73,3376.38,3359.78,3365.72,-3.01,16.59,bearish
2025-08-22,Friday,3340.14,3378.84,3321.46,3371.23,31.09,57.38,bullish
2025-08-21,Thursday,3351.2,3352.3,3325.28,3338.71,-12.49,27.02,bearish
2025-08-20,Wednesday,3316.49,3350.28,3311.56,3348.49,32,38.72,bullish
2025-08-19,Tuesday,3333.7,3345.47,3315.01,3315.7,-18,30.46,bearish
2025-08-18,Monday,3335.23,3358.49,3323.69,3332.9,-2.34,34.8,bearish
2025-08-15,Friday,3336.8,3348.92,3332.34,3335.7,-1.1,16.57,bearish
2025-08-14,Thursday,3357.46,3374.81,3329.85,3335.59,-21.87,44.95,bearish
2025-08-13,Wednesday,3350.17,3370.83,3342.64,3355.7,5.53,28.19,bullish
2025-08-12,Tuesday,3344.04,3359.34,3331.17,3348.35,4.3,28.17,bullish
2025-08-11,Monday,3399.75,3401.4,3341.16,3342.67,-57.09,60.24,bearish
2025-08-08,Friday,3400.37,3409.43,3376.58,3397.77,-2.6,32.86,bearish
2025-08-07,Thursday,3372.44,3401.89,3365.31,3396.48,24.04,36.58,bullish
2025-08-06,Wednesday,3381.48,3385.37,3358.26,3369.27,-12.2,27.11,bearish
2025-08-05,Tuesday,3376.2,3390.6,3349.89,3380.96,4.76,40.71,bullish
2025-08-04,Monday,3364.8,3385.54,3345.01,3373.64,8.84,40.53,bullish
2025-08-01,Friday,3291.68,3363.6,3281.75,3362.9,71.22,81.86,bullish
2025-07-31,Thursday,3277.29,3314.99,3276.29,3290.12,12.83,38.7,bullish
2025-07-30,Wednesday,3327.68,3334.09,3268.12,3275.29,-52.39,65.97,bearish
2025-07-29,Tuesday,3313.84,3334.27,3308.16,3326.67,12.83,26.11,bullish
2025-07-28,Monday,3329.48,3345.52,3301.77,3314.45,-15.03,43.76,bearish
2025-07-25,Friday,3369.45,3373.5,3325.12,3337.07,-32.38,48.38,bearish
2025-07-24,Thursday,3390.86,3393.48,3351.47,3368.71,-22.14,42.01,bearish
2025-07-23,Wednesday,3430.92,3439.04,3381.42,3387.45,-43.47,57.61,bearish
2025-07-22,Tuesday,3399.3,3433.51,3383.42,3431.56,32.26,50.09,bullish
2025-07-21,Monday,3348.84,3401.65,3344.91,3397.06,48.22,56.74,bullish
2025-07-18,Friday,3341.45,3361.33,3331.89,3350.1,8.64,29.44,bullish
2025-07-17,Thursday,3350.96,3352.28,3309.79,3339.06,-11.9,42.49,bearish
2025-07-16,Wednesday,3326.32,3377.66,3319.7,3347.6,21.28,57.96,bullish
2025-07-15,Tuesday,3343.09,3366.43,3320.31,3325.01,-18.08,46.12,bearish
2025-07-14,Monday,3362.38,3375.09,3341.09,3343.76,-18.62,33.99,bearish
2025-07-11,Friday,3325.94,3368.86,3321.92,3355.67,29.72,46.95,bullish
2025-07-10,Thursday,3315.76,3330.36,3310.18,3324.02,8.25,20.18,bullish
2025-07-09,Wednesday,3302.83,3316.99,3282.67,3313.7,10.87,34.32,bullish
2025-07-08,Tuesday,3340.5,3345.96,3287.11,3301.72,-38.78,58.84,bearish
2025-07-07,Monday,3341.57,3342.08,3296.28,3336.44,-5.13,45.79,bearish
2025-07-04,Friday,3324.24,3345.18,3323.66,3336.62,12.38,21.52,bullish
2025-07-03,Thursday,3359.52,3365.92,3311.63,3326.03,-33.48,54.3,bearish
2025-07-02,Wednesday,3340.13,3360.13,3327.66,3357.09,16.97,32.47,bullish
2025-07-01,Tuesday,3303.3,3358.09,3302.4,3338.72,35.42,55.69,bullish
2025-06-30,Monday,3271.64,3309.65,3244.42,3303.15,31.51,65.23,bullish
2025-06-27,Friday,3325.33,3325.37,3255.85,3274.18,-51.15,69.52,bearish
2025-06-26,Thursday,3334.32,3350.42,3309.99,3327.82,-6.49,40.43,bearish
2025-06-25,Wednesday,3322.83,3337.21,3312.06,3332.4,9.57,25.15,bullish
2025-06-24,Tuesday,3358.44,3363.9,3295.32,3323.45,-34.99,68.59,bearish
2025-06-23,Monday,3383.83,3393.64,3347.04,3369.2,-14.62,46.61,bearish
2025-06-20,Friday,3369.74,3374.63,3340.42,3368.75,-0.99,34.22,bearish
2025-06-19,Thursday,3371.42,3388.18,3347.53,3370.38,-1.03,40.64,bearish
2025-06-18,Wednesday,3395.87,3400.11,3362.61,3369.3,-26.56,37.51,bearish
2025-06-17,Tuesday,3388.45,3403.43,3366.12,3388.46,0.01,37.32,bullish
2025-06-16,Monday,3440.48,3451.53,3382.54,3385.22,-55.26,68.99,bearish
2025-06-13,Friday,3383.87,3446.88,3379.54,3432.84,48.97,67.35,bullish
2025-06-12,Thursday,3357.91,3399.05,3338.59,3386.58,28.67,60.46,bullish
2025-06-11,Wednesday,3322.38,3360.79,3315.59,3355.25,32.88,45.2,bullish
2025-06-10,Tuesday,3324.31,3349.28,3302.02,3322.61,-1.7,47.27,bearish
2025-06-09,Monday,3317.79,3338.3,3293.5,3325.68,7.89,44.8,bullish
2025-06-06,Friday,3356.29,3375.71,3307.2,3309.98,-46.31,68.51,bearish
2025-06-05,Thursday,3374.62,3403.63,3339.35,3352.73,-21.88,64.28,bearish
2025-06-04,Wednesday,3356.74,3384.76,3343.82,3372.45,15.71,40.95,bullish
2025-06-03,Tuesday,3384.61,3392.31,3333.17,3353.39,-31.22,59.13,bearish
2025-06-02,Monday,3303.42,3382.96,3299.96,3381.87,78.45,83.01,bullish
2025-05-30,Friday,3317.9,3322.93,3271.46,3289.7,-28.2,51.47,bearish
2025-05-29,Thursday,3289.59,3331.47,3245.56,3317.62,28.02,85.91,bullish
2025-05-28,Wednesday,3304.22,3325.7,3276.36,3288.73,-15.49,49.34,bearish
2025-05-27,Tuesday,3346.38,3350.1,3285.25,3300.75,-45.63,64.84,bearish
2025-05-26,Monday,3351.4,3357,3323.5,3342.48,-8.93,33.49,bearish
2025-05-23,Friday,3297.82,3366.02,3287.08,3358.13,60.3,78.94,bullish
2025-05-22,Thursday,3319.9,3345.47,3279.24,3295.01,-24.89,66.23,bearish
2025-05-21,Wednesday,3292.7,3324.94,3285.34,3315.25,22.55,39.59,bullish
2025-05-20,Tuesday,3228.03,3295.79,3204.67,3289.85,61.82,91.12,bullish
2025-05-19,Monday,3215.99,3249.85,3206.73,3230.4,14.41,43.13,bullish
2025-05-16,Friday,3241.79,3252.26,3154.3,3204.45,-37.34,97.95,bearish
2025-05-15,Thursday,3181.06,3240.73,3120.77,3239.97,58.91,119.96,bullish
2025-05-14,Wednesday,3252,3257.14,3168.07,3177.59,-74.41,89.07,bearish
2025-05-13,Tuesday,3237.93,3265.79,3215.86,3250.18,12.25,49.93,bullish
2025-05-12,Monday,3325.39,3325.39,3207.79,3235.08,-90.32,117.6,bearish
2025-05-09,Friday,3310.13,3347.63,3274.81,3325.39,15.26,72.82,bullish
2025-05-08,Thursday,3372.73,3414.79,3288.81,3305.98,-66.74,125.99,bearish
2025-05-07,Wednesday,3416.92,3422.14,3360.2,3364.36,-52.56,61.94,bearish
2025-05-06,Tuesday,3333.58,3435.06,3322.76,3431.14,97.57,112.3,bullish
2025-05-05,Monday,3238.3,3337.67,3237.79,3334.2,95.9,99.88,bullish
2025-05-02,Friday,3239.43,3269.3,3222.76,3240.95,1.52,46.55,bullish
2025-05-01,Thursday,3285.63,3288.16,3201.96,3238.3,-47.34,86.2,bearish
2025-04-30,Wednesday,3317.76,3328.16,3266.91,3288.16,-29.61,61.25,bearish
2025-04-29,Tuesday,3345.47,3345.51,3299.68,3317.15,-28.32,45.83,bearish
2025-04-28,Monday,3326.37,3353.2,3268.11,3343.88,17.51,85.09,bullish
2025-04-25,Friday,3348.99,3370.48,3265.14,3319.35,-29.64,105.34,bearish
2025-04-24,Thursday,3306.07,3367.69,3305.38,3348.99,42.92,62.31,bullish
2025-04-23,Wednesday,3324.79,3386.77,3260.19,3288.24,-36.55,126.58,bearish
2025-04-22,Tuesday,3427.86,3500.2,3366.91,3381.16,-46.7,133.29,bearish
2025-04-21,Monday,3332.26,3430.61,3331.41,3424.24,91.97,99.2,bullish
2025-04-17,Thursday,3348.59,3357.78,3283.96,3327.38,-21.22,73.82,bearish
2025-04-16,Wednesday,3230.68,3343.2,3230.68,3343.1,112.42,112.52,bullish
2025-04-15,Tuesday,3212.57,3233.71,3210.07,3229.8,17.23,23.64,bullish
2025-04-14,Monday,3222.96,3245.85,3193.63,3210.68,-12.28,52.21,bearish
2025-04-11,Friday,3179.77,3245.49,3177.26,3237.93,58.16,68.22,bullish
2025-04-10,Thursday,3080.48,3176.6,3071.51,3175.37,94.88,105.09,bullish
2025-04-09,Wednesday,2982.74,3099.77,2969.97,3082.95,100.21,129.8,bullish
2025-04-08,Tuesday,2982.1,3022.76,2974.8,2982.25,0.16,47.97,bullish
2025-04-07,Monday,3030.77,3057.31,2956.57,2981.94,-48.83,100.74,bearish
2025-04-04,Friday,3114.52,3136.78,3015.65,3037.89,-76.63,121.13,bearish
2025-04-03,Thursday,3131.44,3167.84,3054.19,3114.58,-16.87,113.64,bearish
2025-04-02,Wednesday,3114.1,3145.34,3104.79,3134.31,20.21,40.55,bullish
2025-04-01,Tuesday,3124.94,3149.09,3100.87,3114.48,-10.46,48.22,bearish
2025-03-31,Monday,3093.01,3128.14,3076.81,3123.72,30.71,51.33,bullish
2025-03-28,Friday,3056.07,3086.97,3054.24,3085.35,29.27,32.73,bullish
2025-03-27,Thursday,3020.35,3059.76,3017.66,3056.61,36.26,42.1,bullish
2025-03-26,Wednesday,3021.18,3032.17,3012.33,3019.5,-1.68,19.84,bearish
2025-03-25,Tuesday,3011.71,3036.07,3007.54,3020.09,8.39,28.53,bullish
2025-03-24,Monday,3023.17,3033.34,3002.5,3012.15,-11.01,30.85,bearish
2025-03-21,Friday,3045.01,3047.55,2999.47,3023.99,-21.02,48.09,bearish
2025-03-20,Thursday,3048.72,3057.59,3025.73,3044.66,-4.06,31.86,bearish
2025-03-19,Wednesday,3033.97,3051.97,3022.89,3047.14,13.17,29.08,bullish
2025-03-18,Tuesday,3001.16,3038.35,2999.46,3034.12,32.95,38.89,bullish
2025-03-17,Monday,2988.23,3001.98,2982.34,3001.13,12.91,19.63,bullish
2025-03-14,Friday,2984.23,3005.04,2978.51,2984.91,0.68,26.53,bullish
2025-03-13,Thursday,2934.88,2989.3,2932.98,2988.7,53.82,56.32,bullish
2025-03-12,Wednesday,2915.36,2940.69,2906.11,2933.61,18.25,34.58,bullish
2025-03-11,Tuesday,2889.87,2922.23,2880.25,2915.7,25.83,41.97,bullish
2025-03-10,Monday,2912.41,2918.39,2880.31,2889.5,-22.91,38.08,bearish
2025-03-07,Friday,2912.94,2930.54,2896.91,2909.55,-3.38,33.63,bearish
2025-03-06,Thursday,2918.69,2926.72,2891.15,2911.1,-7.59,35.57,bearish
2025-03-05,Wednesday,2917.89,2929.98,2894.35,2919.27,1.38,35.63,bullish
2025-03-04,Tuesday,2892.7,2927.91,2881.98,2917.85,25.15,45.93,bullish
2025-03-03,Monday,2873.14,2895.21,2859,2892.99,19.85,36.21,bullish
2025-02-28,Friday,2876.52,2885.24,2832.72,2858.14,-18.38,52.52,bearish
2025-02-27,Thursday,2915.98,2920.82,2867.8,2877.2,-38.78,53.02,bearish
2025-02-26,Wednesday,2915.84,2930.18,2890.87,2916.28,0.44,39.32,bullish
2025-02-25,Tuesday,2952.84,2953.43,2888.18,2915.05,-37.8,65.25,bearish
2025-02-24,Monday,2939.79,2956.31,2921.48,2952.07,12.28,34.84,bullish
2025-02-21,Friday,2939.43,2949.93,2916.82,2936.26,-3.17,33.11,bearish
2025-02-20,Thursday,2934.18,2954.96,2924.04,2939.39,5.21,30.92,bullish
2025-02-19,Wednesday,2935.06,2947.08,2918.64,2933.26,-1.8,28.44,bearish
2025-02-18,Tuesday,2898.71,2936.96,2892.07,2935.47,36.76,44.88,bullish
2025-02-17,Monday,2893.38,2906.53,2878.79,2898.49,5.11,27.74,bullish
2025-02-14,Friday,2928.05,2939.98,2877.03,2882.48,-45.57,62.95,bearish
2025-02-13,Thursday,2904.79,2929.48,2900.55,2928.33,23.54,28.93,bullish
2025-02-12,Wednesday,2898.03,2909.27,2864.33,2903.96,5.93,44.93,bullish
2025-02-11,Tuesday,2911.95,2942.78,2881.56,2897.62,-14.34,61.22,bearish
2025-02-10,Monday,2861.84,2911.97,2860.41,2908.18,46.34,51.56,bullish
2025-02-07,Friday,2856.02,2886.86,2852.6,2861.25,5.24,34.26,bullish
2025-02-06,Thursday,2867.79,2873.34,2834.27,2855.93,-11.86,39.07,bearish
2025-02-05,Wednesday,2841.36,2882.31,2839.74,2867.22,25.86,42.57,bullish
2025-02-04,Tuesday,2813.3,2845.47,2807.28,2842.29,28.99,38.19,bullish
2025-02-03,Monday,2801.66,2830.76,2772.22,2814.71,13.05,58.54,bullish
2025-01-31,Friday,2794.43,2817.22,2791.07,2797.94,3.51,26.14,bullish
2025-01-30,Thursday,2758.43,2798.61,2758.39,2794.17,35.74,40.22,bullish
2025-01-29,Wednesday,2763.31,2766.27,2744.76,2760.09,-3.21,21.51,bearish
2025-01-28,Tuesday,2740.88,2765.09,2734.82,2763.42,22.54,30.28,bullish
2025-01-27,Monday,2765.17,2772.75,2730.56,2740.66,-24.51,42.18,bearish
2025-01-24,Friday,2753.82,2786.06,2753.64,2770.89,17.07,32.42,bullish
2025-01-23,Thursday,2755.74,2758.97,2735.96,2754.86,-0.88,23.01,bearish
2025-01-22,Wednesday,2744.55,2763.44,2741.97,2756.35,11.79,21.47,bullish
2025-01-21,Tuesday,2708.02,2746.06,2702.82,2744.87,36.85,43.24,bullish
2025-01-20,Monday,2703.14,2713.89,2689.38,2707.91,4.77,24.51,bullish
2025-01-17,Friday,2714.22,2717.43,2699.3,2703.15,-11.07,18.13,bearish
2025-01-16,Thursday,2696.16,2724.79,2690.05,2714.87,18.71,34.73,bullish
